Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-06 10:29:00-04:00,174.50999450683594,174.58999633789062,174.42999267578125,174.48500061035156,54285,0.0,0.0
2024-09-06 10:30:00-04:00,174.44000244140625,174.5200958251953,174.3300018310547,174.35000610351562,78249,0.0,0.0
2024-09-06 10:31:00-04:00,174.37010192871094,174.47999572753906,174.2805938720703,174.4600067138672,88957,0.0,0.0
2024-09-06 10:32:00-04:00,174.5050048828125,174.5399932861328,174.25999450683594,174.3300018310547,71555,0.0,0.0
2024-09-06 10:33:00-04:00,174.33999633789062,174.42999267578125,174.14999389648438,174.3300018310547,99811,0.0,0.0
2024-09-06 10:34:00-04:00,174.32000732421875,174.3699951171875,174.02000427246094,174.13999938964844,69529,0.0,0.0
2024-09-06 10:35:00-04:00,174.14500427246094,174.15499877929688,173.89999389648438,174.02499389648438,113461,0.0,0.0
2024-09-06 10:36:00-04:00,174.02499389648438,174.27999877929688,174.0,174.14999389648438,99670,0.0,0.0
2024-09-06 10:37:00-04:00,174.1300048828125,174.1649932861328,174.03469848632812,174.11500549316406,68898,0.0,0.0
2024-09-06 10:38:00-04:00,174.0800018310547,174.3415069580078,174.0399932861328,174.22999572753906,83262,0.0,0.0
2024-09-06 10:39:00-04:00,174.23500061035156,174.3800048828125,174.10000610351562,174.1699981689453,70180,0.0,0.0
2024-09-06 10:40:00-04:00,174.1300048828125,174.16000366210938,174.00999450683594,174.0749969482422,64518,0.0,0.0
2024-09-06 10:41:00-04:00,174.07009887695312,174.13999938964844,173.80999755859375,173.8249969482422,100644,0.0,0.0
2024-09-06 10:42:00-04:00,173.85000610351562,173.86000061035156,173.6999969482422,173.7100067138672,133869,0.0,0.0
2024-09-06 10:43:00-04:00,173.72000122070312,173.8699951171875,173.5800018310547,173.74000549316406,90968,0.0,0.0
2024-09-06 10:44:00-04:00,173.72999572753906,173.8199005126953,173.55999755859375,173.61000061035156,50982,0.0,0.0
2024-09-06 10:45:00-04:00,173.61500549316406,173.76499938964844,173.5800018310547,173.6199951171875,57613,0.0,0.0
2024-09-06 10:46:00-04:00,173.6199951171875,173.8300018310547,173.50999450683594,173.8040008544922,71781,0.0,0.0
2024-09-06 10:47:00-04:00,173.80999755859375,173.80999755859375,173.5500030517578,173.57090759277344,65851,0.0,0.0
2024-09-06 10:48:00-04:00,173.57000732421875,173.5998992919922,173.3000030517578,173.4149932861328,94236,0.0,0.0
2024-09-06 10:49:00-04:00,173.44000244140625,173.47000122070312,173.2100067138672,173.2449951171875,81469,0.0,0.0
2024-09-06 10:50:00-04:00,173.25,173.39999389648438,173.1699981689453,173.35000610351562,104749,0.0,0.0
2024-09-06 10:51:00-04:00,173.3699951171875,173.44000244140625,173.2700958251953,173.42990112304688,88920,0.0,0.0
2024-09-06 10:52:00-04:00,173.42999267578125,173.47000122070312,173.1699981689453,173.44500732421875,67321,0.0,0.0
2024-09-06 10:53:00-04:00,173.4499969482422,173.45480346679688,173.17999267578125,173.20010375976562,54182,0.0,0.0
2024-09-06 10:54:00-04:00,173.2449951171875,173.3699951171875,173.21009826660156,173.24000549316406,49539,0.0,0.0
2024-09-06 10:55:00-04:00,173.27000427246094,173.30999755859375,173.11000061035156,173.16000366210938,97197,0.0,0.0
2024-09-06 10:56:00-04:00,173.16990661621094,173.2899932861328,173.13999938964844,173.16990661621094,73550,0.0,0.0
2024-09-06 10:57:00-04:00,173.14999389648438,173.25,173.07000732421875,173.1300048828125,81931,0.0,0.0
2024-09-06 10:58:00-04:00,173.13999938964844,173.3699951171875,173.13009643554688,173.2949981689453,100092,0.0,0.0
2024-09-06 10:59:00-04:00,173.3000030517578,173.5,173.2449951171875,173.49989318847656,90355,0.0,0.0
2024-09-06 11:00:00-04:00,173.47999572753906,174.28500366210938,173.44000244140625,174.25,200558,0.0,0.0
2024-09-06 11:01:00-04:00,174.24000549316406,174.3000030517578,174.02279663085938,174.08999633789062,231359,0.0,0.0
2024-09-06 11:02:00-04:00,174.06500244140625,174.1300048828125,173.75,173.75,155993,0.0,0.0
2024-09-06 11:03:00-04:00,173.74000549316406,173.8350067138672,173.57000732421875,173.7550048828125,233449,0.0,0.0
2024-09-06 11:04:00-04:00,173.75,173.84100341796875,173.47999572753906,173.5800018310547,106101,0.0,0.0
2024-09-06 11:05:00-04:00,173.5399932861328,173.72999572753906,173.44000244140625,173.5800018310547,64860,0.0,0.0
2024-09-06 11:06:00-04:00,173.58999633789062,173.9600067138672,173.55999755859375,173.82000732421875,63586,0.0,0.0
2024-09-06 11:07:00-04:00,173.8300018310547,173.86000061035156,173.63999938964844,173.69000244140625,62709,0.0,0.0
2024-09-06 11:08:00-04:00,173.69500732421875,173.69500732421875,173.47000122070312,173.5,50107,0.0,0.0
2024-09-06 11:09:00-04:00,173.52000427246094,173.6300048828125,173.47000122070312,173.5500030517578,46615,0.0,0.0
2024-09-06 11:10:00-04:00,173.55999755859375,173.77999877929688,173.3699951171875,173.3699951171875,91675,0.0,0.0
2024-09-06 11:11:00-04:00,173.37060546875,173.49000549316406,173.3000030517578,173.4149932861328,65312,0.0,0.0
2024-09-06 11:12:00-04:00,173.3800048828125,173.53990173339844,173.28050231933594,173.33999633789062,46886,0.0,0.0
2024-09-06 11:13:00-04:00,173.33999633789062,173.57969665527344,173.3000030517578,173.4199981689453,49612,0.0,0.0
2024-09-06 11:14:00-04:00,173.44000244140625,173.50999450683594,173.2550048828125,173.3300018310547,51928,0.0,0.0
2024-09-06 11:15:00-04:00,173.3350067138672,173.4199981689453,173.1304931640625,173.22999572753906,47882,0.0,0.0
2024-09-06 11:16:00-04:00,173.22000122070312,173.22999572753906,173.0500030517578,173.19000244140625,77391,0.0,0.0
2024-09-06 11:17:00-04:00,173.19000244140625,173.19000244140625,172.64999389648438,172.80999755859375,212332,0.0,0.0
2024-09-06 11:18:00-04:00,172.58999633789062,172.9499053955078,172.5399932861328,172.58999633789062,96114,0.0,0.0
2024-09-06 11:19:00-04:00,172.58999633789062,172.69000244140625,172.44000244140625,172.58999633789062,129992,0.0,0.0
2024-09-06 11:20:00-04:00,172.67999267578125,172.67999267578125,172.44000244140625,172.67999267578125,72747,0.0,0.0
2024-09-06 11:21:00-04:00,172.69000244140625,172.9199981689453,172.59930419921875,172.86000061035156,89188,0.0,0.0
2024-09-06 11:22:00-04:00,172.8800048828125,172.9199981689453,172.67999267578125,172.69500732421875,76728,0.0,0.0
2024-09-06 11:23:00-04:00,172.7050018310547,172.85000610351562,172.46009826660156,172.72500610351562,140526,0.0,0.0
2024-09-06 11:24:00-04:00,172.5,172.5,172.5,172.5,76748,0.0,0.0
2024-09-06 11:25:00-04:00,172.52000427246094,172.63999938964844,172.49000549316406,172.5,65907,0.0,0.0
2024-09-06 11:26:00-04:00,172.52000427246094,172.64990234375,172.47999572753906,172.58999633789062,60625,0.0,0.0
2024-09-06 11:27:00-04:00,172.60000610351562,172.6199951171875,172.47999572753906,172.5500030517578,47050,0.0,0.0
2024-09-06 11:28:00-04:00,172.56500244140625,172.6199951171875,172.42999267578125,172.48800659179688,73865,0.0,0.0
2024-09-06 11:29:00-04:00,172.4499969482422,172.5500030517578,172.36000061035156,172.5500030517578,107775,0.0,0.0
2024-09-06 11:30:00-04:00,172.5850067138672,172.71499633789062,172.5155029296875,172.66000366210938,81372,0.0,0.0
2024-09-06 11:31:00-04:00,172.63999938964844,172.9600067138672,172.63270568847656,172.83999633789062,84287,0.0,0.0
2024-09-06 11:32:00-04:00,172.83999633789062,173.14999389648438,172.75999450683594,173.14990234375,61428,0.0,0.0
2024-09-06 11:33:00-04:00,173.1199951171875,173.1199951171875,172.97000122070312,173.02000427246094,112957,0.0,0.0
2024-09-06 11:34:00-04:00,173.02000427246094,173.02000427246094,172.60499572753906,172.67999267578125,64501,0.0,0.0
2024-09-06 11:35:00-04:00,172.69000244140625,172.72000122070312,172.5500030517578,172.6999969482422,57437,0.0,0.0
2024-09-06 11:36:00-04:00,172.7061004638672,172.7949981689453,172.60000610351562,172.783203125,57293,0.0,0.0
2024-09-06 11:37:00-04:00,172.77000427246094,172.93499755859375,172.7100067138672,172.82000732421875,47565,0.0,0.0
2024-09-06 11:38:00-04:00,172.75,172.80999755859375,172.69000244140625,172.75,38498,0.0,0.0
2024-09-06 11:39:00-04:00,172.71499633789062,172.80999755859375,172.6199951171875,172.74000549316406,52498,0.0,0.0
2024-09-06 11:40:00-04:00,172.7100067138672,172.82000732421875,172.6300048828125,172.66000366210938,25541,0.0,0.0
2024-09-06 11:41:00-04:00,172.64230346679688,172.7115936279297,172.5800018310547,172.61500549316406,31742,0.0,0.0
2024-09-06 11:42:00-04:00,172.60000610351562,172.64999389648438,172.4700927734375,172.58990478515625,53215,0.0,0.0
2024-09-06 11:43:00-04:00,172.55999755859375,172.6999969482422,172.52999877929688,172.55999755859375,42701,0.0,0.0
2024-09-06 11:44:00-04:00,172.55999755859375,172.64999389648438,172.3699951171875,172.4199981689453,75539,0.0,0.0
2024-09-06 11:45:00-04:00,172.17230224609375,172.41000366210938,172.05999755859375,172.17230224609375,161870,0.0,0.0
2024-09-06 11:46:00-04:00,172.2100067138672,172.39999389648438,172.17999267578125,172.3498992919922,65334,0.0,0.0
2024-09-06 11:47:00-04:00,172.35000610351562,172.4199981689453,172.27589416503906,172.27999877929688,41504,0.0,0.0
2024-09-06 11:48:00-04:00,172.27999877929688,172.31500244140625,172.11000061035156,172.1750030517578,52652,0.0,0.0
2024-09-06 11:49:00-04:00,172.17999267578125,172.39990234375,172.17999267578125,172.3699951171875,80848,0.0,0.0
2024-09-06 11:50:00-04:00,172.35279846191406,172.3800048828125,172.19000244140625,172.27999877929688,72654,0.0,0.0
2024-09-06 11:51:00-04:00,172.27000427246094,172.30999755859375,172.16000366210938,172.22999572753906,53903,0.0,0.0
2024-09-06 11:52:00-04:00,172.2100067138672,172.23500061035156,172.1199951171875,172.16000366210938,46590,0.0,0.0
2024-09-06 11:53:00-04:00,172.16000366210938,172.1772003173828,172.02999877929688,172.08999633789062,100535,0.0,0.0
2024-09-06 11:54:00-04:00,172.10000610351562,172.49000549316406,172.09500122070312,172.4499969482422,77215,0.0,0.0
2024-09-06 11:55:00-04:00,172.49000549316406,172.6649932861328,172.47999572753906,172.57000732421875,66085,0.0,0.0
2024-09-06 11:56:00-04:00,172.55999755859375,172.57000732421875,172.49000549316406,172.5500030517578,58351,0.0,0.0
2024-09-06 11:57:00-04:00,172.55999755859375,172.60000610351562,172.36000061035156,172.3800048828125,33980,0.0,0.0
2024-09-06 11:58:00-04:00,172.375,172.4199981689453,172.10000610351562,172.1699981689453,50764,0.0,0.0
2024-09-06 11:59:00-04:00,172.14999389648438,172.22000122070312,172.00999450683594,172.00999450683594,59047,0.0,0.0
2024-09-06 12:00:00-04:00,172.00999450683594,172.14999389648438,171.9199981689453,172.14010620117188,127151,0.0,0.0
2024-09-06 12:01:00-04:00,172.16000366210938,172.3300018310547,172.05999755859375,172.31500244140625,46211,0.0,0.0
2024-09-06 12:02:00-04:00,172.3000030517578,172.36529541015625,172.07000732421875,172.1199951171875,41364,0.0,0.0
2024-09-06 12:03:00-04:00,172.1199951171875,172.19000244140625,172.08999633789062,172.1199951171875,19152,0.0,0.0
2024-09-06 12:04:00-04:00,172.14999389648438,172.19000244140625,172.08090209960938,172.08999633789062,28756,0.0,0.0
2024-09-06 12:05:00-04:00,172.12350463867188,172.13999938964844,172.07000732421875,172.1199951171875,26503,0.0,0.0
2024-09-06 12:06:00-04:00,172.13999938964844,172.220703125,172.08999633789062,172.15499877929688,46812,0.0,0.0
2024-09-06 12:07:00-04:00,172.14999389648438,172.30999755859375,172.11000061035156,172.1699981689453,40045,0.0,0.0
2024-09-06 12:08:00-04:00,172.1728973388672,172.1728973388672,172.0,172.0,79744,0.0,0.0
2024-09-06 12:09:00-04:00,172.0,172.14500427246094,172.0,172.1300048828125,51104,0.0,0.0
2024-09-06 12:10:00-04:00,172.1300048828125,172.1949005126953,172.0399932861328,172.05499267578125,48203,0.0,0.0
2024-09-06 12:11:00-04:00,172.0399932861328,172.10000610351562,172.0,172.08999633789062,49101,0.0,0.0
2024-09-06 12:12:00-04:00,172.06390380859375,172.25999450683594,172.06390380859375,172.25999450683594,43053,0.0,0.0
2024-09-06 12:13:00-04:00,172.25,172.26280212402344,172.11000061035156,172.1300048828125,33697,0.0,0.0
2024-09-06 12:14:00-04:00,172.13499450683594,172.1999969482422,171.97000122070312,171.97000122070312,88422,0.0,0.0
2024-09-06 12:15:00-04:00,171.97000122070312,172.1199951171875,171.9499969482422,171.97000122070312,68529,0.0,0.0
2024-09-06 12:16:00-04:00,171.9600067138672,171.99000549316406,171.77000427246094,171.7899932861328,96691,0.0,0.0
2024-09-06 12:17:00-04:00,171.8000030517578,171.94000244140625,171.8000030517578,171.8699951171875,70220,0.0,0.0
2024-09-06 12:18:00-04:00,171.86000061035156,172.0,171.82000732421875,171.97999572753906,101892,0.0,0.0
2024-09-06 12:19:00-04:00,171.9499969482422,172.11990356445312,171.94000244140625,171.97000122070312,47054,0.0,0.0
2024-09-06 12:20:00-04:00,171.97000122070312,172.05999755859375,171.9600067138672,172.05999755859375,32215,0.0,0.0
2024-09-06 12:21:00-04:00,172.0800018310547,172.0800018310547,171.89500427246094,171.89999389648438,43349,0.0,0.0
2024-09-06 12:22:00-04:00,171.91000366210938,172.08999633789062,171.89999389648438,172.05999755859375,50720,0.0,0.0
2024-09-06 12:23:00-04:00,172.05499267578125,172.22000122070312,172.02999877929688,172.10000610351562,40300,0.0,0.0
2024-09-06 12:24:00-04:00,172.10000610351562,172.21380615234375,172.0800018310547,172.2100067138672,58847,0.0,0.0
2024-09-06 12:25:00-04:00,172.1999969482422,172.22000122070312,172.07000732421875,172.1699981689453,35670,0.0,0.0
2024-09-06 12:26:00-04:00,172.1699981689453,172.2550048828125,172.16000366210938,172.1699981689453,48232,0.0,0.0
2024-09-06 12:27:00-04:00,172.16070556640625,172.16070556640625,172.0,172.02000427246094,41580,0.0,0.0
2024-09-06 12:28:00-04:00,172.00999450683594,172.02000427246094,171.83999633789062,171.86000061035156,42761,0.0,0.0
2024-09-06 12:29:00-04:00,171.8300018310547,171.8350067138672,171.72999572753906,171.75,74345,0.0,0.0
2024-09-06 12:30:00-04:00,171.74009704589844,171.8726043701172,171.74009704589844,171.80990600585938,47419,0.0,0.0
2024-09-06 12:31:00-04:00,171.79010009765625,171.89999389648438,171.7100067138672,171.82000732421875,37937,0.0,0.0
2024-09-06 12:32:00-04:00,171.80999755859375,171.8300018310547,171.7429962158203,171.80999755859375,29926,0.0,0.0
2024-09-06 12:33:00-04:00,171.82550048828125,172.19000244140625,171.80999755859375,172.17999267578125,68476,0.0,0.0
2024-09-06 12:34:00-04:00,172.17660522460938,172.3199005126953,172.1300048828125,172.27999877929688,57719,0.0,0.0
2024-09-06 12:35:00-04:00,172.27000427246094,172.44000244140625,172.24400329589844,172.35000610351562,57918,0.0,0.0
2024-09-06 12:36:00-04:00,172.35000610351562,172.36990356445312,172.19000244140625,172.2100067138672,55430,0.0,0.0
2024-09-06 12:37:00-04:00,172.2050018310547,172.2227020263672,172.10000610351562,172.1999969482422,41228,0.0,0.0
2024-09-06 12:38:00-04:00,172.17999267578125,172.17999267578125,172.00999450683594,172.00999450683594,37366,0.0,0.0
2024-09-06 12:39:00-04:00,172.02999877929688,172.0500030517578,171.8300018310547,171.85009765625,50957,0.0,0.0
2024-09-06 12:40:00-04:00,171.86990356445312,171.89999389648438,171.80499267578125,171.82020568847656,50089,0.0,0.0
2024-09-06 12:41:00-04:00,171.83999633789062,171.94000244140625,171.8321075439453,171.86000061035156,43544,0.0,0.0
2024-09-06 12:42:00-04:00,171.8800048828125,172.0,171.8300018310547,171.9801025390625,40229,0.0,0.0
2024-09-06 12:43:00-04:00,171.97999572753906,172.0800018310547,171.9665985107422,172.03500366210938,39093,0.0,0.0
2024-09-06 12:44:00-04:00,172.02999877929688,172.22999572753906,171.97500610351562,172.1999969482422,31045,0.0,0.0
2024-09-06 12:45:00-04:00,172.20799255371094,172.21499633789062,172.09649658203125,172.14500427246094,21048,0.0,0.0
2024-09-06 12:46:00-04:00,172.13999938964844,172.16000366210938,172.0500030517578,172.05999755859375,34180,0.0,0.0
2024-09-06 12:47:00-04:00,172.05499267578125,172.07000732421875,172.00999450683594,172.0399932861328,26451,0.0,0.0
2024-09-06 12:48:00-04:00,172.03500366210938,172.0399932861328,171.91000366210938,171.92999267578125,45888,0.0,0.0
2024-09-06 12:49:00-04:00,171.89999389648438,171.92999267578125,171.77999877929688,171.83999633789062,55671,0.0,0.0
2024-09-06 12:50:00-04:00,171.83999633789062,171.94000244140625,171.83999633789062,171.94000244140625,17368,0.0,0.0
2024-09-06 12:51:00-04:00,171.91000366210938,171.91580200195312,171.6999969482422,171.77000427246094,63499,0.0,0.0
2024-09-06 12:52:00-04:00,171.77000427246094,171.8737030029297,171.77000427246094,171.82000732421875,35017,0.0,0.0
2024-09-06 12:53:00-04:00,171.82000732421875,171.85000610351562,171.75999450683594,171.77499389648438,25970,0.0,0.0
2024-09-06 12:54:00-04:00,171.7899932861328,171.86000061035156,171.727294921875,171.8300018310547,48490,0.0,0.0
2024-09-06 12:55:00-04:00,171.80999755859375,171.94000244140625,171.7899932861328,171.82000732421875,50987,0.0,0.0
2024-09-06 12:56:00-04:00,171.8249969482422,171.8300018310547,171.656005859375,171.74000549316406,50669,0.0,0.0
2024-09-06 12:57:00-04:00,171.74000549316406,171.86000061035156,171.69500732421875,171.85000610351562,81983,0.0,0.0
2024-09-06 12:58:00-04:00,171.8249969482422,171.97000122070312,171.80690002441406,171.8699951171875,63151,0.0,0.0
2024-09-06 12:59:00-04:00,171.8800048828125,172.05999755859375,171.8800048828125,171.89999389648438,70906,0.0,0.0
2024-09-06 13:00:00-04:00,171.9149932861328,171.9199981689453,171.82730102539062,171.8800048828125,335718,0.0,0.0
2024-09-06 13:01:00-04:00,171.86000061035156,172.02999877929688,171.86000061035156,172.0,36160,0.0,0.0
2024-09-06 13:02:00-04:00,172.0200958251953,172.10499572753906,171.9499969482422,171.9600067138672,58282,0.0,0.0
2024-09-06 13:03:00-04:00,171.9696044921875,172.07000732421875,171.86000061035156,172.05430603027344,38224,0.0,0.0
2024-09-06 13:04:00-04:00,172.05999755859375,172.1699981689453,172.05999755859375,172.10000610351562,47901,0.0,0.0
2024-09-06 13:05:00-04:00,172.0850067138672,172.10000610351562,172.0,172.0800018310547,48326,0.0,0.0
2024-09-06 13:06:00-04:00,172.0500030517578,172.1699981689453,172.00999450683594,172.1300048828125,33915,0.0,0.0
2024-09-06 13:07:00-04:00,172.1300048828125,172.22999572753906,172.08999633789062,172.17010498046875,34329,0.0,0.0
2024-09-06 13:08:00-04:00,172.16009521484375,172.1750030517578,172.1199951171875,172.1750030517578,35951,0.0,0.0
2024-09-06 13:09:00-04:00,172.17999267578125,172.5,172.16000366210938,172.41009521484375,73368,0.0,0.0
2024-09-06 13:10:00-04:00,172.35000610351562,172.4600067138672,172.30999755859375,172.37750244140625,40636,0.0,0.0
2024-09-06 13:11:00-04:00,172.39370727539062,172.5500030517578,172.39370727539062,172.5261993408203,49545,0.0,0.0
2024-09-06 13:12:00-04:00,172.52999877929688,172.5399932861328,172.42030334472656,172.47999572753906,45860,0.0,0.0
2024-09-06 13:13:00-04:00,172.47000122070312,172.5399932861328,172.41000366210938,172.4600067138672,50059,0.0,0.0
2024-09-06 13:14:00-04:00,172.47999572753906,172.52000427246094,172.4199981689453,172.4600067138672,31841,0.0,0.0
2024-09-06 13:15:00-04:00,172.44500732421875,172.52999877929688,172.43499755859375,172.52000427246094,42511,0.0,0.0
2024-09-06 13:16:00-04:00,172.51499938964844,172.5861053466797,172.47000122070312,172.47999572753906,43213,0.0,0.0
2024-09-06 13:17:00-04:00,172.47999572753906,172.5399932861328,172.42999267578125,172.47000122070312,47015,0.0,0.0
2024-09-06 13:18:00-04:00,172.47999572753906,172.55999755859375,172.43499755859375,172.54010009765625,46049,0.0,0.0
2024-09-06 13:19:00-04:00,172.5399932861328,172.57200622558594,172.47000122070312,172.5,33836,0.0,0.0
2024-09-06 13:20:00-04:00,172.49000549316406,172.66000366210938,172.47000122070312,172.58999633789062,37458,0.0,0.0
2024-09-06 13:21:00-04:00,172.59410095214844,172.72000122070312,172.57269287109375,172.64999389648438,43266,0.0,0.0
2024-09-06 13:22:00-04:00,172.6699981689453,172.74000549316406,172.66000366210938,172.72500610351562,30108,0.0,0.0
2024-09-06 13:23:00-04:00,172.72999572753906,172.83970642089844,172.72999572753906,172.77000427246094,33827,0.0,0.0
2024-09-06 13:24:00-04:00,172.77999877929688,172.9199981689453,172.72000122070312,172.9199981689453,42342,0.0,0.0
